"Sighting_ID","Observer_ID","Date","Time","Site_Code","Latitude","Longitude","Species_Common","Species_Code","Status","Band_Color","Tag_Flag","Bird_ID","Distance_m","Age_Class","Age_Code","Sex","Sex_Code","Release_Year","Release_Cohort"
"S003833","O09",2025-04-13,"08:38","LC",43.58578,-116.17512,"American Robin","AMRO","Wild Hatch","None",0,NA,28.1,"Adult",3,"F",1,NA,NA
"S003834","O05",2025-05-27,"06:39","SR",43.55916,-116.24101,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B88823",29.1,"Hatch-year",1,"F",1,2025,"H2025_R2025"
"S003835","O04",2025-04-27,"10:38","BR",43.62271,-116.21576,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,77.6,"Adult",3,"F",1,NA,NA
"S003836","O12",2025-04-25,"05:07","LC",43.58321,-116.18596,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,98.4,"Second-year",2,"M",2,NA,NA
"S003837","O12",2025-05-21,"09:43","LC",43.58024,-116.19055,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,10.4,"Unknown",99,"F",1,NA,NA
"S003838","O08",2025-05-07,"06:30","NP",43.659,-116.15912,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Second-year",2,"M",2,NA,NA
"S003839","O03",2025-05-15,"10:43","NP",43.66073,-116.16207,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,109.8,"Hatch-year",1,"F",1,NA,NA
"S003840","O09",2025-04-03,"08:31","LC",43.56899,-116.18133,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,114.2,"Hatch-year",1,"F",1,NA,NA
"S003841","O03",2025-06-16,"09:15","MR",43.6491,-116.24716,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,57.6,"Hatch-year",1,"M",2,NA,NA
"S003842","O09",2025-05-04,"05:13","MR",43.63677,-116.2311,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.6,"Adult",3,"F",1,NA,NA
"S003843","O10",2025-05-31,"09:51","WC",43.6276,-116.18287,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,10.5,"Hatch-year",1,"F",1,NA,NA
"S003844","O05",2025-04-07,"05:43","BR",43.60667,-116.21133,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,102,"Adult",3,"F",1,NA,NA
"S003845","O03",2025-06-29,"06:54","LC",43.57895,-116.17367,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B92359",89.2,"Hatch-year",1,"M",2,2025,"H2025_R2025"
"S003846","O02",2025-04-01,"05:13","MR",43.64993,-116.23764,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,7.7,"Adult",3,"M",2,NA,NA
"S003847","O06",2025-06-19,"08:40","LC",43.5776,-116.18481,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,39.2,"Adult",3,"M",2,NA,NA
"S003848","O11",2025-07-19,"05:58","MR",43.63625,-116.24224,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,11.8,"Adult",3,"M",2,NA,NA
"S003849","O11",2025-07-02,"09:32","WC",43.63779,-116.18979,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,60.1,"Hatch-year",1,"F",1,NA,NA
"S003850","O07",2025-06-12,"05:43","LC",43.5763,-116.17516,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,60.3,"Adult",3,"M",2,NA,NA
"S003851","O05",2025-05-07,"10:53","BR",43.61343,-116.20446,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,55,"Hatch-year",1,"M",2,NA,NA
"S003852","O01",2025-05-08,"09:51","WC",43.61785,-116.20414,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Second-year",2,"F",1,NA,NA
"S003853","O02",2025-04-23,"08:03","NP",43.65223,-116.16733,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B66667",76.4,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003854","O03",2025-05-02,"08:23","SR",43.57072,-116.22288,"American Robin","AMRO","Wild Hatch","None",0,NA,62.2,"Second-year",2,"M",2,NA,NA
"S003855","O09",2025-06-10,"06:33","LC",43.58973,-116.1874,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,60.5,"Hatch-year",1,NA,NA,NA,NA
"S003856","O03",2025-07-30,"05:22","BR",43.59864,-116.20049,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,22.8,"Adult",3,"M",2,NA,NA
"S003857","O07",2025-07-17,"08:09","WC",43.60386,-116.18736,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,NA,"Adult",3,"F",1,NA,NA
"S003858","O06",2025-04-01,"08:39","WC",43.61364,-116.19381,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,93.1,"Adult",3,"F",1,NA,NA
"S003859","O02",2025-06-03,"05:35","BR",43.60074,-116.21815,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,84.4,"Second-year",2,NA,NA,NA,NA
"S003860","O05",2025-05-27,"07:28","MR",43.64306,-116.24371,"Song Sparrow","SOSP","Reintroduced","Blue",1,"B71867",72.4,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003861","O09",2025-06-19,"06:50","NP",43.65595,-116.1522,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,41.9,"Second-year",2,"M",2,NA,NA
"S003862","O06",2025-06-06,"07:11","WC",43.63382,-116.18339,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,42.6,"Second-year",2,"F",1,NA,NA
"S003863","O05",2025-06-17,"08:35","LC",43.58385,-116.17366,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,33.4,"Adult",3,"M",2,NA,NA
"S003864","O01",2025-07-18,"05:12","LC",43.58338,-116.18509,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,24.4,"Adult",3,"F",1,NA,NA
"S003865","O11",2025-07-06,"07:13","MR",43.63435,-116.23853,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,62.2,"Adult",3,"F",1,NA,NA
"S003866","O09",2025-04-14,"10:35","WC",43.61901,-116.18226,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,22.6,"Hatch-year",1,NA,NA,NA,NA
"S003867","O05",2025-07-13,"05:05","WC",43.62016,-116.1983,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,23,"Adult",3,NA,NA,NA,NA
"S003868","O10",2025-07-18,"07:48","LC",43.57299,-116.18266,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,72.1,"Unknown",99,"F",1,NA,NA
"S003869","O07",2025-04-04,"09:08","LC",43.58307,-116.19128,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,119.5,"Adult",3,NA,NA,NA,NA
"S003870","O11",2025-04-06,"07:54","BR",43.60169,-116.22097,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,22.3,"Adult",3,"F",1,NA,NA
"S003871","O08",2025-06-11,"09:30","MR",43.64986,-116.2457,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B22368",92.1,"Second-year",2,"F",1,2025,"H2024_R2025"
"S003872","O05",2025-05-10,"07:01","MR",43.64105,-116.23005,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,NA,"Adult",3,"F",1,NA,NA
"S003873","O12",2025-06-05,"05:41","BR",43.61244,-116.19869,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.4,"Second-year",2,"F",1,NA,NA
"S003874","O03",2025-07-15,"05:52","MR",43.63443,-116.22628,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B72546",81.4,"Second-year",2,"F",1,2025,"H2024_R2025"
"S003875","O02",2025-05-31,"06:46","WC",43.62216,-116.19616,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,108.6,"Second-year",2,"M",2,NA,NA
"S003876","O07",2025-05-13,"05:41","BR",43.61794,-116.21558,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,39.1,"Adult",3,"M",2,NA,NA
"S003877","O05",2025-05-18,"07:41","BR",43.60766,-116.2028,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,59.7,"Unknown",99,"M",2,NA,NA
"S003878","O05",2025-07-01,"07:16","MR",43.63105,-116.24631,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B95137",12.7,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003879","O12",2025-07-20,"05:49","MR",43.6365,-116.22376,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B29954",83.2,"Second-year",2,"F",1,2025,"H2024_R2025"
"S003880","O11",2025-06-07,"07:26","MR",43.63652,-116.23809,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,62.2,"Adult",3,"F",1,NA,NA
"S003881","O01",2025-04-29,"05:04","BR",43.61462,-116.2069,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,118.7,"Adult",3,"F",1,NA,NA
"S003882","O06",2025-04-01,"10:34","WC",43.6239,-116.19006,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,75.5,"Hatch-year",1,NA,NA,NA,NA
"S003883","O12",2025-07-12,"06:37","MR",43.6357,-116.22532,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,50.4,"Second-year",2,"M",2,NA,NA
"S003884","O11",2025-04-07,"10:42","LC",43.58873,-116.17485,"Red-winged Blackbird","RWBL","Reintroduced","Blue",1,"B68548",28.6,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003885","O10",2025-05-04,"08:47","BR",43.60898,-116.20291,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,50.7,"Second-year",2,NA,NA,NA,NA
"S003886","O04",2025-06-11,"07:41","LC",43.58221,-116.18737,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,108.6,"Hatch-year",1,"F",1,NA,NA
"S003887","O10",2025-06-22,"08:34","NP",43.65721,-116.14401,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,118.7,"Hatch-year",1,"M",2,NA,NA
"S003888","O05",2025-07-15,"05:05","MR",43.6312,-116.24495,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,61.4,"Hatch-year",1,"F",1,NA,NA
"S003889","O01",2025-05-14,"06:26","MR",43.64861,-116.23629,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,14,"Adult",3,"M",2,NA,NA
"S003890","O07",2025-07-11,"08:30","NP",43.667,-116.17854,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,17.8,"Hatch-year",1,NA,NA,NA,NA
"S003891","O10",2025-05-21,"06:33","LC",43.58483,-116.168,"American Robin","AMRO","Wild Hatch","None",0,NA,8.5,"Adult",3,"F",1,NA,NA
"S003892","O04",2025-04-02,"10:53","SR",43.57022,-116.20817,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,77.6,"Hatch-year",1,"F",1,NA,NA
"S003893","O08",2025-07-31,"09:35","BR",43.62524,-116.21935,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,79.7,"Adult",3,"M",2,NA,NA
"S003894","O09",2025-05-26,"07:49","BR",43.60832,-116.20692,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,90.2,"Hatch-year",1,"F",1,NA,NA
"S003895","O10",2025-06-27,"10:25","LC",43.57666,-116.18447,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,107.2,"Second-year",2,"F",1,NA,NA
"S003896","O01",2025-06-10,"08:55","LC",43.57147,-116.16254,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,62.2,"Adult",3,NA,NA,NA,NA
"S003897","O06",2025-06-30,"10:27","SR",43.56053,-116.22413,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.6,"Second-year",2,NA,NA,NA,NA
"S003898","O07",2025-07-05,"05:02","MR",43.64525,-116.23552,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,103.4,"Adult",3,"F",1,NA,NA
"S003899","O04",2025-05-18,"10:04","WC",43.61495,-116.19067,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,63.7,"Adult",3,"M",2,NA,NA
"S003900","O11",2025-07-28,"07:28","SR",43.55807,-116.20864,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,116.1,"Unknown",99,"M",2,NA,NA
"S003901","O11",2025-07-08,"05:44","SR",43.55215,-116.21875,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,61,"Second-year",2,"F",1,NA,NA
"S003902","O06",2025-05-05,"09:52","SR",43.56246,-116.22565,"Asterfall Reedlark","ARLK","Reintroduced","Silver",1,"B35677",79.4,"Adult",3,"M",2,2024,"H2023_R2024"
"S003903","O05",2025-04-29,"10:49","MR",43.65079,-116.2388,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,85.7,"Adult",3,"M",2,NA,NA
"S003904","O06",2025-06-20,"06:39","MR",43.64043,-116.22803,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,67.6,"Unknown",99,"M",2,NA,NA
"S003905","O02",2025-05-07,"08:19","NP",43.66516,-116.16768,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,40.6,"Hatch-year",1,"F",1,NA,NA
"S003906","O11",2025-06-05,"10:17","MR",43.636,-116.23995,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,45.1,"Adult",3,"F",1,NA,NA
"S003907","O12",2025-07-31,"10:09","LC",43.58216,-116.18268,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,33.8,"Adult",3,"F",1,NA,NA
"S003908","O05",2025-06-01,"05:11","BR",43.59922,-116.20576,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,91.5,"Adult",3,"M",2,NA,NA
"S003909","O09",2025-06-16,"08:49","LC",43.57941,-116.19809,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.5,"Second-year",2,"F",1,NA,NA
"S003910","O07",2025-06-25,"06:55","BR",43.61831,-116.20601,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,72.5,"Unknown",99,"F",1,NA,NA
"S003911","O07",2025-07-30,"06:38","LC",43.57186,-116.17215,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,50.2,"Adult",3,"M",2,NA,NA
"S003912","O09",2025-07-28,"07:14","SR",43.55126,-116.21464,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,19.9,"Hatch-year",1,NA,NA,NA,NA
"S003913","O06",2025-04-05,"10:34","BR",43.60303,-116.21845,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.8,"Adult",3,"M",2,NA,NA
"S003914","O04",2025-04-09,"05:16","MR",43.641,-116.24452,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B58256",88.2,"Hatch-year",1,NA,NA,2025,"H2025_R2025"
"S003915","O07",2025-07-05,"08:57","NP",43.65812,-116.14797,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,19.4,"Second-year",2,"F",1,NA,NA
"S003916","O02",2025-06-01,"05:37","LC",43.58712,-116.18192,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,28.2,"Hatch-year",1,"M",2,NA,NA
"S003917","O10",2025-05-27,"10:44","NP",43.66426,-116.17371,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,13,"Second-year",2,"M",2,NA,NA
"S003918","O07",2025-05-03,"10:08","LC",43.58535,-116.19053,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,16.2,"Adult",3,"F",1,NA,NA
"S003919","O05",2025-06-24,"07:12","LC",43.58451,-116.1724,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,59.9,"Second-year",2,"M",2,NA,NA
"S003920","O10",2025-04-01,"05:49","SR",43.55364,-116.20536,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,43.9,"Second-year",2,"F",1,NA,NA
"S003921","O01",2025-07-21,"05:11","SR",43.56474,-116.21999,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,70.4,"Hatch-year",1,NA,NA,NA,NA
"S003922","O11",2025-05-30,"08:52","BR",43.60006,-116.21684,"Asterfall Reedlark","ARLK","Reintroduced","Blue",1,"B20490",91.8,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003923","O09",2025-05-26,"09:16","NP",43.65488,-116.14528,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,26.8,"Hatch-year",1,NA,NA,NA,NA
"S003924","O05",2025-05-30,"10:18","MR",43.63732,-116.24611,"Song Sparrow","SOSP","Reintroduced","Blue",1,"B18922",34.1,"Second-year",2,"M",2,2025,"H2024_R2025"
"S003925","O04",2025-05-20,"08:43","WC",43.6244,-116.1967,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,60.3,"Second-year",2,"F",1,NA,NA
"S003926","O12",2025-06-09,"06:18","SR",43.56449,-116.21429,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,66.2,"Adult",3,"F",1,NA,NA
"S003927","O10",2025-04-09,"05:27","MR",43.63744,-116.25218,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,28.2,"Hatch-year",1,"M",2,NA,NA
"S003928","O06",2025-06-08,"09:21","NP",43.65404,-116.15162,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,109.1,"Hatch-year",1,"F",1,NA,NA
"S003929","O12",2025-07-21,"09:42","BR",43.6025,-116.21382,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,50.5,"Second-year",2,"M",2,NA,NA
"S003930","O09",2025-05-25,"05:22","LC",43.57148,-116.18604,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,115.5,"Second-year",2,"M",2,NA,NA
"S003931","O01",2025-05-18,"06:49","NP",43.65497,-116.15234,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,62.5,"Adult",3,"M",2,NA,NA
"S003932","O11",2025-05-12,"07:28","NP",43.66668,-116.16801,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,50.8,"Second-year",2,"F",1,NA,NA
"S003933","O11",2025-04-04,"07:26","MR",43.64745,-116.23662,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,12.6,"Adult",3,"F",1,NA,NA
"S003934","O06",2025-04-24,"10:47","SR",43.5581,-116.23427,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,5.3,"Unknown",99,"M",2,NA,NA
"S003935","O02",2025-04-16,"05:58","MR",43.64337,-116.23857,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,67.2,"Adult",3,"F",1,NA,NA
"S003936","O11",2025-07-28,"08:43","BR",43.60952,-116.1959,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,9.5,"Adult",3,"F",1,NA,NA
"S003937","O05",2025-07-24,"07:34","LC",43.58572,-116.18199,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,59.4,"Adult",3,"M",2,NA,NA
"S003938","O02",2025-05-08,"05:38","LC",43.5714,-116.17593,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,47.7,"Second-year",2,"F",1,NA,NA
"S003939","O09",2025-05-20,"07:26","SR",43.56198,-116.22456,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,41.2,"Hatch-year",1,NA,NA,NA,NA
"S003940","O11",2025-05-14,"09:50","LC",43.57586,-116.18743,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,17.5,"Adult",3,"F",1,NA,NA
"S003941","O08",2025-06-16,"06:00","BR",43.61193,-116.21066,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B47251",90.4,"Hatch-year",1,"F",1,2025,"H2025_R2025"
"S003942","O01",2025-07-27,"10:30","MR",43.66115,-116.24045,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,77.4,"Adult",3,"M",2,NA,NA
"S003943","O06",2025-04-18,"09:53","NP",43.6658,-116.17057,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,21.9,"Second-year",2,"M",2,NA,NA
"S003944","O09",2025-05-01,"09:51","NP",43.6604,-116.15887,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,87.6,"Second-year",2,"F",1,NA,NA
"S003945","O01",2025-06-26,"05:32","NP",43.66361,-116.16933,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,45.4,"Hatch-year",1,"F",1,NA,NA
"S003946","O05",2025-04-09,"08:16","NP",43.6474,-116.16546,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,98.2,"Second-year",2,"F",1,NA,NA
"S003947","O09",2025-04-08,"08:15","MR",43.64097,-116.23773,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,58,"Adult",3,"M",2,NA,NA
"S003948","O08",2025-04-10,"08:39","MR",43.64144,-116.2287,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,112.7,"Unknown",99,"F",1,NA,NA
"S003949","O05",2025-06-06,"09:56","BR",43.62199,-116.21242,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,84,"Second-year",2,"M",2,NA,NA
"S003950","O01",2025-04-09,"05:49","MR",43.6403,-116.2321,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,68.7,"Second-year",2,"M",2,NA,NA
"S003951","O08",2025-04-19,"09:24","SR",43.57169,-116.21916,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,93.1,"Adult",3,"F",1,NA,NA
"S003952","O02",2025-06-04,"05:20","WC",43.64565,-116.19505,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,98.6,"Hatch-year",1,NA,NA,NA,NA
"S003953","O07",2025-07-28,"09:37","BR",43.6274,-116.19874,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,32.5,"Second-year",2,"F",1,NA,NA
"S003954","O11",2025-05-27,"08:55","LC",43.56642,-116.19912,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,21.8,"Hatch-year",1,"M",2,NA,NA
"S003955","O02",2025-05-10,"08:39","SR",43.55947,-116.21316,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,57.7,"Adult",3,"M",2,NA,NA
"S003956","O07",2025-07-24,"07:58","LC",43.59063,-116.18209,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,107.4,"Adult",3,"F",1,NA,NA
"S003957","O05",2025-05-06,"09:27","MR",43.6393,-116.2482,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,54.4,"Second-year",2,"M",2,NA,NA
"S003958","O02",2025-07-02,"07:32","MR",43.63809,-116.23842,"Asterfall Reedlark","ARLK","Reintroduced","Green",1,"B43208",46.5,"Hatch-year",1,"F",1,2025,"H2025_R2025"
"S003959","O04",2025-06-18,"09:07","MR",43.64997,-116.25021,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,107.2,"Adult",3,"F",1,NA,NA
"S003960","O08",2025-07-27,"10:53","SR",43.56756,-116.22224,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,106.7,"Hatch-year",1,"F",1,NA,NA
"S003961","O04",2025-04-22,"07:41","MR",43.64216,-116.24482,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,114.8,"Hatch-year",1,"M",2,NA,NA
"S003962","O10",2025-06-29,"09:30","WC",43.6163,-116.18671,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,117.5,"Second-year",2,"F",1,NA,NA
"S003963","O06",2025-04-18,"06:11","WC",43.61867,-116.18816,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,63.1,"Second-year",2,"M",2,NA,NA
"S003964","O02",2025-05-09,"07:43","BR",43.61861,-116.20276,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,5.4,"Adult",3,"M",2,NA,NA
"S003965","O02",2025-07-05,"10:30","BR",43.61085,-116.20339,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,78.4,"Second-year",2,NA,NA,NA,NA
"S003966","O02",2025-04-01,"05:16","WC",43.62935,-116.1774,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,106.7,"Adult",3,"M",2,NA,NA
"S003967","O06",2025-05-29,"08:18","SR",43.56169,-116.22527,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,92.9,"Adult",3,"F",1,NA,NA
"S003968","O05",2025-04-03,"10:15","SR",43.56386,-116.21849,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,NA,"Second-year",2,"F",1,NA,NA
"S003969","O10",2025-04-01,"09:10","NP",43.6609,-116.16546,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,10.1,"Adult",3,"M",2,NA,NA
"S003970","O10",2025-05-19,"06:44","LC",43.58333,-116.17603,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,109.4,"Hatch-year",1,"F",1,NA,NA
"S003971","O07",2025-07-15,"05:24","LC",43.58833,-116.17441,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,108.5,"Adult",3,"M",2,NA,NA
"S003972","O05",2025-06-23,"06:06","LC",43.57137,-116.18289,"American Robin","AMRO","Wild Hatch","None",0,NA,116.2,"Hatch-year",1,"M",2,NA,NA
"S003973","O12",2025-05-05,"09:53","NP",43.65234,-116.16347,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,25.7,"Adult",3,"F",1,NA,NA
"S003974","O10",2025-06-18,"08:45","MR",43.64012,-116.2427,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,19.4,"Adult",3,"M",2,NA,NA
"S003975","O12",2025-06-24,"10:17","LC",43.58499,-116.18262,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,72.2,"Second-year",2,"F",1,NA,NA
"S003976","O08",2025-04-29,"07:48","SR",43.57465,-116.20236,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,46,"Hatch-year",1,"M",2,NA,NA
"S003977","O06",2025-07-12,"05:46","BR",43.62138,-116.20988,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,51.3,"Adult",3,"F",1,NA,NA
"S003978","O01",2025-05-31,"06:55","SR",43.55729,-116.2207,"Red-winged Blackbird","RWBL","Wild Hatch","None",0,NA,31.7,"Hatch-year",1,NA,NA,NA,NA
"S003979","O02",2025-04-02,"06:55","SR",43.56938,-116.21328,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,31.5,"Adult",3,"F",1,NA,NA
"S003980","O09",2025-04-19,"10:28","WC",43.62786,-116.18212,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,68,"Unknown",99,"M",2,NA,NA
"S003981","O04",2025-06-01,"07:48","SR",43.56657,-116.21313,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,94.7,"Second-year",2,"M",2,NA,NA
"S003982","O03",2025-06-21,"09:04","WC",43.60879,-116.198,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,97.5,"Second-year",2,"M",2,NA,NA
"S003983","O01",2025-05-13,"10:27","NP",43.65152,-116.15373,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,112.1,"Adult",3,"F",1,NA,NA
"S003984","O10",2025-07-07,"07:44","SR",43.56618,-116.22157,"Song Sparrow","SOSP","Wild Hatch","None",0,NA,83.6,"Hatch-year",1,"M",2,NA,NA
"S003985","O05",2025-05-04,"09:56","LC",43.57762,-116.18011,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,34.6,"Unknown",99,"F",1,NA,NA
"S003986","O01",2025-04-09,"07:43","NP",43.66905,-116.14731,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,18.1,"Hatch-year",1,NA,NA,NA,NA
"S003987","O11",2025-05-02,"05:07","BR",43.61641,-116.19859,"Asterfall Reedlark","ARLK","Wild Hatch","None",0,NA,29.8,"Adult",3,"F",1,NA,NA
